source,source_record_id,country_iso3,country_name,product,product_grade,market_level,year,month,price_usd_per_t,price_local_per_t,currency,source_url,retrieved_at,review_flags
wb_pinksheet,wb_pinksheet|urea|GLB|1960-01,,,urea,prilled,global_fob,1960,1,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-02,,,urea,prilled,global_fob,1960,2,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-03,,,urea,prilled,global_fob,1960,3,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-04,,,urea,prilled,global_fob,1960,4,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-05,,,urea,prilled,global_fob,1960,5,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-06,,,urea,prilled,global_fob,1960,6,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-07,,,urea,prilled,global_fob,1960,7,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-08,,,urea,prilled,global_fob,1960,8,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-09,,,urea,prilled,global_fob,1960,9,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-10,,,urea,prilled,global_fob,1960,10,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-11,,,urea,prilled,global_fob,1960,11,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1960-12,,,urea,prilled,global_fob,1960,12,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-01,,,urea,prilled,global_fob,1961,1,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-02,,,urea,prilled,global_fob,1961,2,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-03,,,urea,prilled,global_fob,1961,3,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-04,,,urea,prilled,global_fob,1961,4,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-05,,,urea,prilled,global_fob,1961,5,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-06,,,urea,prilled,global_fob,1961,6,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-07,,,urea,prilled,global_fob,1961,7,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-08,,,urea,prilled,global_fob,1961,8,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-09,,,urea,prilled,global_fob,1961,9,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-10,,,urea,prilled,global_fob,1961,10,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-11,,,urea,prilled,global_fob,1961,11,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1961-12,,,urea,prilled,global_fob,1961,12,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-01,,,urea,prilled,global_fob,1962,1,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-02,,,urea,prilled,global_fob,1962,2,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-03,,,urea,prilled,global_fob,1962,3,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-04,,,urea,prilled,global_fob,1962,4,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-05,,,urea,prilled,global_fob,1962,5,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-06,,,urea,prilled,global_fob,1962,6,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-07,,,urea,prilled,global_fob,1962,7,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-08,,,urea,prilled,global_fob,1962,8,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-09,,,urea,prilled,global_fob,1962,9,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-10,,,urea,prilled,global_fob,1962,10,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-11,,,urea,prilled,global_fob,1962,11,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1962-12,,,urea,prilled,global_fob,1962,12,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-01,,,urea,prilled,global_fob,1963,1,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-02,,,urea,prilled,global_fob,1963,2,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-03,,,urea,prilled,global_fob,1963,3,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-04,,,urea,prilled,global_fob,1963,4,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-05,,,urea,prilled,global_fob,1963,5,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-06,,,urea,prilled,global_fob,1963,6,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-07,,,urea,prilled,global_fob,1963,7,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-08,,,urea,prilled,global_fob,1963,8,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-09,,,urea,prilled,global_fob,1963,9,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-10,,,urea,prilled,global_fob,1963,10,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-11,,,urea,prilled,global_fob,1963,11,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1963-12,,,urea,prilled,global_fob,1963,12,42.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-01,,,urea,prilled,global_fob,1964,1,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-02,,,urea,prilled,global_fob,1964,2,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-03,,,urea,prilled,global_fob,1964,3,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-04,,,urea,prilled,global_fob,1964,4,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-05,,,urea,prilled,global_fob,1964,5,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-06,,,urea,prilled,global_fob,1964,6,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-07,,,urea,prilled,global_fob,1964,7,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-08,,,urea,prilled,global_fob,1964,8,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-09,,,urea,prilled,global_fob,1964,9,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-10,,,urea,prilled,global_fob,1964,10,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-11,,,urea,prilled,global_fob,1964,11,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1964-12,,,urea,prilled,global_fob,1964,12,60.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-01,,,urea,prilled,global_fob,1965,1,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-02,,,urea,prilled,global_fob,1965,2,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-03,,,urea,prilled,global_fob,1965,3,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-04,,,urea,prilled,global_fob,1965,4,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-05,,,urea,prilled,global_fob,1965,5,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-06,,,urea,prilled,global_fob,1965,6,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-07,,,urea,prilled,global_fob,1965,7,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-08,,,urea,prilled,global_fob,1965,8,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-09,,,urea,prilled,global_fob,1965,9,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-10,,,urea,prilled,global_fob,1965,10,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-11,,,urea,prilled,global_fob,1965,11,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1965-12,,,urea,prilled,global_fob,1965,12,65.75,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-01,,,urea,prilled,global_fob,1966,1,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-02,,,urea,prilled,global_fob,1966,2,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-03,,,urea,prilled,global_fob,1966,3,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-04,,,urea,prilled,global_fob,1966,4,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-05,,,urea,prilled,global_fob,1966,5,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-06,,,urea,prilled,global_fob,1966,6,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-07,,,urea,prilled,global_fob,1966,7,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-08,,,urea,prilled,global_fob,1966,8,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-09,,,urea,prilled,global_fob,1966,9,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-10,,,urea,prilled,global_fob,1966,10,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-11,,,urea,prilled,global_fob,1966,11,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1966-12,,,urea,prilled,global_fob,1966,12,59.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-01,,,urea,prilled,global_fob,1967,1,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-02,,,urea,prilled,global_fob,1967,2,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-03,,,urea,prilled,global_fob,1967,3,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-04,,,urea,prilled,global_fob,1967,4,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-05,,,urea,prilled,global_fob,1967,5,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-06,,,urea,prilled,global_fob,1967,6,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-07,,,urea,prilled,global_fob,1967,7,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-08,,,urea,prilled,global_fob,1967,8,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-09,,,urea,prilled,global_fob,1967,9,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-10,,,urea,prilled,global_fob,1967,10,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-11,,,urea,prilled,global_fob,1967,11,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1967-12,,,urea,prilled,global_fob,1967,12,49.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-01,,,urea,prilled,global_fob,1968,1,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-02,,,urea,prilled,global_fob,1968,2,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-03,,,urea,prilled,global_fob,1968,3,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-04,,,urea,prilled,global_fob,1968,4,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-05,,,urea,prilled,global_fob,1968,5,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-06,,,urea,prilled,global_fob,1968,6,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-07,,,urea,prilled,global_fob,1968,7,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-08,,,urea,prilled,global_fob,1968,8,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-09,,,urea,prilled,global_fob,1968,9,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-10,,,urea,prilled,global_fob,1968,10,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-11,,,urea,prilled,global_fob,1968,11,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1968-12,,,urea,prilled,global_fob,1968,12,35.5,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-01,,,urea,prilled,global_fob,1969,1,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-02,,,urea,prilled,global_fob,1969,2,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-03,,,urea,prilled,global_fob,1969,3,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-04,,,urea,prilled,global_fob,1969,4,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-05,,,urea,prilled,global_fob,1969,5,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-06,,,urea,prilled,global_fob,1969,6,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-07,,,urea,prilled,global_fob,1969,7,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-08,,,urea,prilled,global_fob,1969,8,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-09,,,urea,prilled,global_fob,1969,9,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-10,,,urea,prilled,global_fob,1969,10,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-11,,,urea,prilled,global_fob,1969,11,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1969-12,,,urea,prilled,global_fob,1969,12,26.6,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1970-01,,,urea,prilled,global_fob,1970,1,18.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1970-02,,,urea,prilled,global_fob,1970,2,18.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1970-03,,,urea,prilled,global_fob,1970,3,18.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1970-04,,,urea,prilled,global_fob,1970,4,18.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1970-05,,,urea,prilled,global_fob,1970,5,18.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
wb_pinksheet,wb_pinksheet|urea|GLB|1970-06,,,urea,prilled,global_fob,1970,6,18.25,,USD,https://thedocs.worldbank.org/.../CMO-Historical-Data-Monthly.xlsx,2026-05-23T04:12:01Z,
